ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC,k,g,f
5840,전라북도,순창군,쌍치면,닭,18,전라북도 순창군 쌍치면,"('35.5005636388592', '127.001344667371')",35.5005636388592,127.001344667371
5841,경상남도,합천군,초계면,돼지,3,경상남도 합천군 초계면,"('35.5599748245576', '128.265291765705')",35.5599748245576,128.265291765705
5842,세종특별자치시,,부강면,염소,2,세종특별자치시 nan 부강면,"(None, None)",,
5843,경상남도,사천시,실안동,돼지,6,경상남도 사천시 실안동,"('34.9490050320079', '128.049813154664')",34.9490050320079,128.049813154664
5844,대구광역시,수성구,범물동,닭,4,대구광역시 수성구 범물동,"('35.8178791093646', '128.645964449875')",35.8178791093646,128.645964449875
5845,전라북도,진안군,용담면,말,1,전라북도 진안군 용담면,"('35.9666135181337', '127.520121134602')",35.9666135181337,127.520121134602
5846,경상남도,밀양시,상남면,염소,3,경상남도 밀양시 상남면,"('35.4483992882621', '128.753523409369')",35.4483992882621,128.753523409369
5847,경기도,화성시,우정읍,사슴,2,경기도 화성시 우정읍,"('37.0898217767457', '126.81531242615')",37.0898217767457,126.81531242615
5848,경상남도,거제시,덕포동,거위,1,경상남도 거제시 덕포동,"('34.9144639281592', '128.701212981554')",34.9144639281592,128.701212981554
5849,경상남도,거창군,주상면,오리,2,경상남도 거창군 주상면,"('35.7492050259937', '127.913362413557')",35.7492050259937,127.913362413557
5850,경상북도,칠곡군,기산면,메추리,1,경상북도 칠곡군 기산면,"('35.9864340388941', '128.382712647212')",35.9864340388941,128.382712647212
5851,경상북도,의성군,비안면,돼지,7,경상북도 의성군 비안면,"('36.337360681625', '128.490201515574')",36.337360681625,128.490201515574
5852,전라북도,진안군,부귀면,메추리,2,전라북도 진안군 부귀면,"('35.8373269991001', '127.360332864434')",35.8373269991001,127.360332864434
5853,강원도,홍천군,북방면,거위,1,강원도 홍천군 북방면,"('37.7055632565451', '127.853191045521')",37.7055632565451,127.853191045521
5854,경상남도,의령군,유곡면,염소,3,경상남도 의령군 유곡면,"('35.4332568518358', '128.313598987761')",35.4332568518358,128.313598987761
5855,경기도,포천시,영중면,개,1,경기도 포천시 영중면,"('38.0055608827229', '127.245148658335')",38.0055608827229,127.245148658335
5856,부산광역시,강서구,녹산동,닭,1,부산광역시 강서구 녹산동,"('35.119139642914', '128.882378803698')",35.119139642914,128.882378803698
5857,울산광역시,울주군,언양읍,거위,1,울산광역시 울주군 언양읍,"('35.5692432956799', '129.125679846813')",35.5692432956799,129.125679846813
5858,경상남도,김해시,진례면,오리,2,경상남도 김해시 진례면,"('35.2490641531012', '128.747720901894')",35.2490641531012,128.747720901894
5859,충청남도,당진시,우강면,돼지,5,충청남도 당진시 우강면,"('36.8153205673081', '126.776954273844')",36.8153205673081,126.776954273844
5860,충청북도,옥천군,군북면,염소,4,충청북도 옥천군 군북면,"('36.3301377538082', '127.534426093381')",36.3301377538082,127.534426093381
5861,울산광역시,북구,송정동,오리,1,울산광역시 북구 송정동,"('35.6038126773632', '129.364493053262')",35.6038126773632,129.364493053262
5862,세종특별자치시,,부강면,사슴,1,세종특별자치시 nan 부강면,"(None, None)",,
5863,경상남도,양산시,주진동,오리,1,경상남도 양산시 주진동,"('35.3952099195822', '129.14000283264')",35.3952099195822,129.14000283264
5864,경상북도,영주시,장수면,염소,5,경상북도 영주시 장수면,"('36.7747751190649', '128.578753725526')",36.7747751190649,128.578753725526
5865,충청북도,진천군,문백면,돼지,8,충청북도 진천군 문백면,"('36.7844778555676', '127.437173432684')",36.7844778555676,127.437173432684
5866,전라북도,익산시,모현동2가,칠면조,1,전라북도 익산시 모현동2가,"('35.9568802858183', '126.93670517843')",35.9568802858183,126.93670517843
5867,경상북도,예천군,은풍면,염소,7,경상북도 예천군 은풍면,"('36.7450918568792', '128.443098011034')",36.7450918568792,128.443098011034
5868,전라북도,남원시,수지면,닭,9,전라북도 남원시 수지면,"('35.3393052742427', '127.371523702516')",35.3393052742427,127.371523702516
5869,울산광역시,북구,양정동,꿀벌,3,울산광역시 북구 양정동,"('35.5486505018826', '129.385345633831')",35.5486505018826,129.385345633831
5870,경기도,안성시,서운면,오리,2,경기도 안성시 서운면,"('36.9382452357526', '127.234116968974')",36.9382452357526,127.234116968974
5871,경기도,김포시,장기동,닭,1,경기도 김포시 장기동,"('37.6397252396072', '126.671359353779')",37.6397252396072,126.671359353779
5872,전라남도,강진군,작천면,오리,6,전라남도 강진군 작천면,"('34.704260892762', '126.771414187778')",34.704260892762,126.771414187778
5873,울산광역시,북구,염포동,닭,2,울산광역시 북구 염포동,"('35.5306796772569', '129.394451689648')",35.5306796772569,129.394451689648
5874,전라북도,군산시,임피면,염소,9,전라북도 군산시 임피면,"('35.9826008554518', '126.850478226788')",35.9826008554518,126.850478226788
5875,전라남도,구례군,간전면,돼지,9,전라남도 구례군 간전면,"('35.1782338603362', '127.543856265688')",35.1782338603362,127.543856265688
5876,충청남도,태안군,태안읍,기러기,1,충청남도 태안군 태안읍,"('36.7576735242428', '126.296315451208')",36.7576735242428,126.296315451208
5877,경기도,파주시,광탄면,오리,1,경기도 파주시 광탄면,"('37.7761506126285', '126.851257899494')",37.7761506126285,126.851257899494
5878,전라남도,해남군,현산면,닭,13,전라남도 해남군 현산면,"('34.4598226731362', '126.553543150428')",34.4598226731362,126.553543150428
5879,경상북도,상주시,지천동,닭,4,경상북도 상주시 지천동,"('36.3481707431472', '128.175435401717')",36.3481707431472,128.175435401717
5880,강원도,춘천시,신북읍,거위,2,강원도 춘천시 신북읍,"('37.9259016421481', '127.746212145455')",37.9259016421481,127.746212145455
5881,전라남도,함평군,월야면,기러기,1,전라남도 함평군 월야면,"('35.1801007842814', '126.632254157841')",35.1801007842814,126.632254157841
5882,강원도,강릉시,운정동,닭,2,강원도 강릉시 운정동,"('37.78789282942', '128.895508306401')",37.78789282942,128.895508306401
5883,부산광역시,기장군,철마면,돼지,2,부산광역시 기장군 철마면,"('35.2753211363779', '129.149739538284')",35.2753211363779,129.149739538284
5884,경기도,양주시,봉양동,사슴,1,경기도 양주시 봉양동,"('37.8611949785398', '127.07549283045')",37.8611949785398,127.07549283045
5885,전라북도,김제시,백구면,염소,1,전라북도 김제시 백구면,"('35.8907195870138', '126.967645726876')",35.8907195870138,126.967645726876
5886,강원도,강릉시,성산면,기러기,1,강원도 강릉시 성산면,"('37.7187235115627', '128.832100896917')",37.7187235115627,128.832100896917
5887,전라북도,익산시,함열읍,산양,2,전라북도 익산시 함열읍,"('36.078172691401', '126.966214678818')",36.078172691401,126.966214678818
5888,경상남도,함안군,함안면,염소,3,경상남도 함안군 함안면,"('35.2420739825378', '128.423709440899')",35.2420739825378,128.423709440899
5889,전라남도,장흥군,장평면,사슴,2,전라남도 장흥군 장평면,"('34.7736586405249', '126.974799765795')",34.7736586405249,126.974799765795
5890,충청남도,태안군,남면,기러기,1,충청남도 태안군 남면,"('36.6718749575494', '126.297732912187')",36.6718749575494,126.297732912187
5891,충청북도,청주시 흥덕구,강내면,염소,1,충청북도 청주시 흥덕구 강내면,"('36.6211438568932', '127.357346689619')",36.6211438568932,127.357346689619
5892,제주특별자치도,서귀포시,남원읍,사슴,1,제주특별자치도 서귀포시 남원읍,"('33.2798847892306', '126.720665667691')",33.2798847892306,126.720665667691
5893,전라북도,고창군,아산면,염소,1,전라북도 고창군 아산면,"('35.4397782732052', '126.634764322976')",35.4397782732052,126.634764322976
5894,충청남도,금산군,금성면,말,1,충청남도 금산군 금성면,"('36.1308143367005', '127.453747428936')",36.1308143367005,127.453747428936
5895,충청남도,논산시,은진면,닭,11,충청남도 논산시 은진면,"('36.1674113372825', '127.106890138081')",36.1674113372825,127.106890138081
5896,전라남도,해남군,북일면,돼지,1,전라남도 해남군 북일면,"('34.4641605206714', '126.6759884603')",34.4641605206714,126.6759884603
5897,충청남도,서천군,서천읍,산양,1,충청남도 서천군 서천읍,"('36.077819501377', '126.689881199652')",36.077819501377,126.689881199652
5898,전라남도,완도군,소안면,닭,8,전라남도 완도군 소안면,"('34.1748145461967', '126.650975768174')",34.1748145461967,126.650975768174
5899,경기도,남양주시,진접읍,염소,6,경기도 남양주시 진접읍,"('37.7263004861766', '127.189886481276')",37.7263004861766,127.189886481276
5900,전라남도,순천시,승주읍,사슴,1,전라남도 순천시 승주읍,"('35.0144261926026', '127.389865992475')",35.0144261926026,127.389865992475
5901,경상남도,밀양시,산외면,거위,1,경상남도 밀양시 산외면,"('35.5026609166682', '128.814917817854')",35.5026609166682,128.814917817854
5902,충청북도,제천시,두학동,염소,5,충청북도 제천시 두학동,"('37.1315795020786', '128.268849199883')",37.1315795020786,128.268849199883
5903,울산광역시,울주군,삼남면,돼지,5,울산광역시 울주군 삼남면,"('35.5410832750539', '129.108584026826')",35.5410832750539,129.108584026826
5904,경기도,수원시 권선구,금곡동,염소,1,경기도 수원시 권선구 금곡동,"('37.2727872043054', '126.952320757237')",37.2727872043054,126.952320757237
5905,인천광역시,강화군,불은면,돼지,2,인천광역시 강화군 불은면,"('37.6865846022372', '126.480343900914')",37.6865846022372,126.480343900914
5906,울산광역시,북구,염포동,염소,1,울산광역시 북구 염포동,"('35.5306796772569', '129.394451689648')",35.5306796772569,129.394451689648
5907,경상북도,칠곡군,동명면,기러기,1,경상북도 칠곡군 동명면,"('35.9840337863384', '128.553499118489')",35.9840337863384,128.553499118489
5908,경기도,여주시,강천면,염소,2,경기도 여주시 강천면,"('37.2728895738268', '127.711509091654')",37.2728895738268,127.711509091654
5909,충청북도,단양군,가곡면,오리,4,충청북도 단양군 가곡면,"('37.0284149192896', '128.38539776772')",37.0284149192896,128.38539776772
5910,경상남도,의령군,지정면,돼지,3,경상남도 의령군 지정면,"('35.3824866952161', '128.385983449354')",35.3824866952161,128.385983449354
5911,강원도,화천군,상서면,사슴,5,강원도 화천군 상서면,"('38.1578310622547', '127.654248763255')",38.1578310622547,127.654248763255
5912,강원도,강릉시,구정면,오리,3,강원도 강릉시 구정면,"('37.7183755047744', '128.880053838573')",37.7183755047744,128.880053838573
5913,경기도,화성시,장안면,염소,10,경기도 화성시 장안면,"('37.0797644844945', '126.831328957097')",37.0797644844945,126.831328957097
5914,경상북도,영덕군,병곡면,돼지,2,경상북도 영덕군 병곡면,"('36.6023461534724', '129.410663787044')",36.6023461534724,129.410663787044
5915,전라남도,순천시,낙안면,오리,8,전라남도 순천시 낙안면,"('34.9080617927639', '127.346250990193')",34.9080617927639,127.346250990193
5916,경상북도,칠곡군,석적읍,꿩,1,경상북도 칠곡군 석적읍,"('36.0668119446103', '128.400793715981')",36.0668119446103,128.400793715981
5917,충청북도,청원군,강내면,꿀벌,2,충청북도 청원군 강내면,"('36.6211438568932', '127.357346689619')",36.6211438568932,127.357346689619
5918,경기도,파주시,당하동,닭,2,경기도 파주시 당하동,"('37.7419478482121', '126.749896226728')",37.7419478482121,126.749896226728
5919,강원도,평창군,평창읍,오리,2,강원도 평창군 평창읍,"('37.3689004866895', '128.397225191078')",37.3689004866895,128.397225191078
5920,경상북도,구미시,장천면,염소,3,경상북도 구미시 장천면,"('36.1259075819696', '128.495079752531')",36.1259075819696,128.495079752531
5921,경상남도,거제시,장목면,거위,1,경상남도 거제시 장목면,"('34.9865258218333', '128.682237779067')",34.9865258218333,128.682237779067
5922,경상북도,영천시,청통면,사슴,2,경상북도 영천시 청통면,"('35.992124269694', '128.822997781639')",35.992124269694,128.822997781639
5923,충청남도,천안시 서북구,직산읍,말,2,충청남도 천안시 서북구 직산읍,"('36.8787570251554', '127.150433811141')",36.8787570251554,127.150433811141
5924,충청북도,청주시 청원구,율량동,닭,1,충청북도 청주시 청원구 율량동,"('36.6638539046006', '127.515682376257')",36.6638539046006,127.515682376257
5925,대구광역시,북구,국우동,닭,9,대구광역시 북구 국우동,"('35.947994862814', '128.575396773359')",35.947994862814,128.575396773359
5926,강원도,춘천시,동내면,오리,3,강원도 춘천시 동내면,"('37.8478361956971', '127.761140115416')",37.8478361956971,127.761140115416
5927,경기도,파주시,군내면,닭,1,경기도 파주시 군내면,"('37.9222290691526', '126.741785092706')",37.9222290691526,126.741785092706
