ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC
2424,전라남도,무안군,현경면,돼지,8,전라남도 무안군 현경면
2425,경상남도,창원시 진해구,원포동,거위,1,경상남도 창원시 진해구 원포동
2426,충청남도,공주시,옥룡동,닭,1,충청남도 공주시 옥룡동
2427,충청북도,옥천군,청성면,기러기,1,충청북도 옥천군 청성면
2428,충청북도,옥천군,청성면,거위,1,충청북도 옥천군 청성면
2429,전라남도,장성군,동화면,기러기,1,전라남도 장성군 동화면
2430,경상북도,상주시,거동동,닭,3,경상북도 상주시 거동동
2431,충청북도,단양군,영춘면,산양,1,충청북도 단양군 영춘면
2432,전라남도,고흥군,봉래면,염소,3,전라남도 고흥군 봉래면
2433,경기도,시흥시,거모동,닭,5,경기도 시흥시 거모동
2434,경상북도,경산시,남산면,관상조,1,경상북도 경산시 남산면
2435,강원도,춘천시,동산면,염소,2,강원도 춘천시 동산면
2436,전라북도,김제시,백구면,닭,3,전라북도 김제시 백구면
2437,경상남도,김해시,부곡동,닭,2,경상남도 김해시 부곡동
2438,강원도,홍천군,동면,염소,5,강원도 홍천군 동면
2439,전라북도,김제시,황산면,닭,20,전라북도 김제시 황산면
2440,전라남도,여수시,신덕동,닭,2,전라남도 여수시 신덕동
2441,경기도,포천시,신북면,닭,25,경기도 포천시 신북면
2442,전라남도,보성군,미력면,닭,9,전라남도 보성군 미력면
2443,강원도,철원군,김화읍,오리,1,강원도 철원군 김화읍
2444,충청북도,음성군,대소면,염소,4,충청북도 음성군 대소면
2445,전라남도,나주시,남평읍,오리,9,전라남도 나주시 남평읍
2446,충청북도,충주시,중앙탑면,염소,7,충청북도 충주시 중앙탑면
2447,충청북도,옥천군,군북면,기러기,1,충청북도 옥천군 군북면
2448,전라남도,구례군,구례읍,거위,1,전라남도 구례군 구례읍
2449,대전광역시,유성구,용산동,닭,3,대전광역시 유성구 용산동
2450,충청남도,공주시,상왕동,거위,1,충청남도 공주시 상왕동
2451,경상북도,영주시,풍기읍,염소,7,경상북도 영주시 풍기읍
2452,경기도,포천시,가산면,닭,5,경기도 포천시 가산면
2453,전라북도,고창군,성송면,닭,10,전라북도 고창군 성송면
2454,전라북도,순창군,순창읍,칠면조,1,전라북도 순창군 순창읍
2455,전라남도,고흥군,동강면,오리,5,전라남도 고흥군 동강면
2456,충청북도,청원군,내수읍,꿀벌,2,충청북도 청원군 내수읍
2457,충청남도,아산시,둔포면,사슴,4,충청남도 아산시 둔포면
2458,경상남도,창녕군,영산면,돼지,3,경상남도 창녕군 영산면
2459,인천광역시,옹진군,자월면,닭,1,인천광역시 옹진군 자월면
2460,전라남도,순천시,안풍동,닭,2,전라남도 순천시 안풍동
2461,경상북도,영주시,단산면,염소,3,경상북도 영주시 단산면
2462,충청남도,보령시,천북면,기러기,3,충청남도 보령시 천북면
2463,경상북도,군위군,우보면,염소,1,경상북도 군위군 우보면
2464,경상남도,하동군,금남면,오리,2,경상남도 하동군 금남면
2465,충청남도,논산시,연산면,돼지,9,충청남도 논산시 연산면
2466,강원도,원주시,무실동,닭,3,강원도 원주시 무실동
2467,경상남도,김해시,진례면,거위,3,경상남도 김해시 진례면
2468,경기도,의왕시,학의동,닭,6,경기도 의왕시 학의동
2469,강원도,강릉시,주문진읍,염소,7,강원도 강릉시 주문진읍
2470,대전광역시,중구,침산동,닭,2,대전광역시 중구 침산동
2471,전라북도,진안군,부귀면,토끼,4,전라북도 진안군 부귀면
2472,충청북도,옥천군,옥천읍,사슴,1,충청북도 옥천군 옥천읍
2473,충청북도,옥천군,안내면,사슴,2,충청북도 옥천군 안내면
2474,충청북도,청주시 청원구,북이면,닭,22,충청북도 청주시 청원구 북이면
2475,경기도,여주시,가남읍,사슴,3,경기도 여주시 가남읍
2476,전라북도,고창군,고수면,염소,6,전라북도 고창군 고수면
2477,충청북도,보은군,수한면,꿀벌,9,충청북도 보은군 수한면
2478,인천광역시,계양구,다남동,돼지,2,인천광역시 계양구 다남동
2479,경상북도,영주시,풍기읍,돼지,3,경상북도 영주시 풍기읍
2480,충청남도,예산군,광시면,사슴,6,충청남도 예산군 광시면
2481,전라북도,군산시,구암동,기러기,1,전라북도 군산시 구암동
2482,전라남도,나주시,다시면,돼지,3,전라남도 나주시 다시면
2483,강원도,원주시,관설동,닭,4,강원도 원주시 관설동
2484,경상북도,성주군,대가면,염소,6,경상북도 성주군 대가면
2485,경기도,고양시 일산동구,사리현동,닭,1,경기도 고양시 일산동구 사리현동
2486,경상남도,창원시 진해구,태백동,닭,1,경상남도 창원시 진해구 태백동
2487,강원도,춘천시,동내면,관상조,2,강원도 춘천시 동내면
2488,강원도,영월군,상동읍,기러기,1,강원도 영월군 상동읍
2489,경상남도,산청군,신안면,사슴,1,경상남도 산청군 신안면
2490,충청남도,서산시,고북면,꿩,1,충청남도 서산시 고북면
2491,충청북도,영동군,양산면,돼지,1,충청북도 영동군 양산면
2492,인천광역시,강화군,화도면,닭,6,인천광역시 강화군 화도면
2493,충청남도,공주시,쌍신동,닭,2,충청남도 공주시 쌍신동
2494,경기도,연천군,장남면,닭,6,경기도 연천군 장남면
2495,전라남도,보성군,노동면,닭,26,전라남도 보성군 노동면
2496,전라남도,나주시,금천면,거위,1,전라남도 나주시 금천면
2497,경기도,구리시,사노동,닭,4,경기도 구리시 사노동
2498,충청남도,보령시,천북면,말,1,충청남도 보령시 천북면
2499,경상북도,봉화군,봉화읍,사슴,2,경상북도 봉화군 봉화읍
2500,전라남도,영암군,금정면,닭,5,전라남도 영암군 금정면
2501,대구광역시,동구,능성동,닭,5,대구광역시 동구 능성동
2502,전라남도,광양시,도이동,꿀벌,1,전라남도 광양시 도이동
2503,충청남도,청양군,장평면,닭,13,충청남도 청양군 장평면
2504,경기도,광주시,도척면,염소,2,경기도 광주시 도척면
2505,경상북도,영덕군,영해면,염소,7,경상북도 영덕군 영해면
2506,전라남도,곡성군,삼기면,염소,17,전라남도 곡성군 삼기면
2507,전라남도,영광군,염산면,염소,6,전라남도 영광군 염산면
2508,경기도,평택시,진위면,돼지,3,경기도 평택시 진위면
2509,충청북도,제천시,금성면,사슴,4,충청북도 제천시 금성면
2510,경상북도,예천군,감천면,칠면조,2,경상북도 예천군 감천면
2511,충청북도,충주시,앙성면,오리,2,충청북도 충주시 앙성면
2512,경상남도,하동군,고전면,칠면조,2,경상남도 하동군 고전면
2513,대전광역시,유성구,탑립동,닭,2,대전광역시 유성구 탑립동
2514,경상북도,상주시,낙상동,닭,1,경상북도 상주시 낙상동
2515,충청북도,청주시 상당구,가덕면,꿀벌,8,충청북도 청주시 상당구 가덕면
2516,경기도,동두천시,상봉암동,닭,2,경기도 동두천시 상봉암동
2517,전라북도,군산시,신관동,사슴,1,전라북도 군산시 신관동
2518,경상남도,함양군,수동면,사슴,1,경상남도 함양군 수동면
2519,충청북도,보은군,탄부면,돼지,2,충청북도 보은군 탄부면
2520,강원도,동해시,구미동,닭,1,강원도 동해시 구미동
2521,경상북도,영양군,석보면,닭,7,경상북도 영양군 석보면
2522,경상남도,사천시,향촌동,염소,1,경상남도 사천시 향촌동
2523,경기도,가평군,상면,돼지,2,경기도 가평군 상면
2524,경기도,연천군,청산면,사슴,1,경기도 연천군 청산면
2525,강원도,홍천군,내촌면,꿩,2,강원도 홍천군 내촌면
2526,전라북도,순창군,적성면,칠면조,4,전라북도 순창군 적성면
2527,전라북도,군산시,옥서면,돼지,1,전라북도 군산시 옥서면
2528,경상남도,진주시,사봉면,거위,1,경상남도 진주시 사봉면
2529,충청남도,부여군,초촌면,닭,8,충청남도 부여군 초촌면
2530,전라북도,남원시,송동면,염소,14,전라북도 남원시 송동면
2531,전라북도,김제시,연정동,염소,2,전라북도 김제시 연정동
2532,충청북도,진천군,광혜원면,돼지,4,충청북도 진천군 광혜원면
2533,전라남도,해남군,문내면,오리,2,전라남도 해남군 문내면
2534,경상북도,경주시,양북면,염소,5,경상북도 경주시 양북면
2535,전라북도,남원시,운봉읍,면양,1,전라북도 남원시 운봉읍
2536,경기도,이천시,중리동,닭,1,경기도 이천시 중리동
2537,전라남도,화순군,이양면,돼지,3,전라남도 화순군 이양면
2538,충청북도,괴산군,소수면,염소,12,충청북도 괴산군 소수면
2539,경상남도,산청군,시천면,사슴,3,경상남도 산청군 시천면
2540,전라남도,광양시,봉강면,사슴,2,전라남도 광양시 봉강면
2541,경상북도,영덕군,달산면,염소,3,경상북도 영덕군 달산면
2542,경기도,연천군,전곡읍,돼지,5,경기도 연천군 전곡읍
2543,경기도,남양주시,별내면,닭,7,경기도 남양주시 별내면
2544,충청남도,보령시,웅천읍,돼지,3,충청남도 보령시 웅천읍
2545,전라남도,화순군,청풍면,사슴,1,전라남도 화순군 청풍면
2546,부산광역시,북구,화명동,사슴,1,부산광역시 북구 화명동
2547,강원도,춘천시,신동면,거위,2,강원도 춘천시 신동면
2548,전라남도,곡성군,겸면,오리,7,전라남도 곡성군 겸면
2549,전라북도,김제시,봉남면,염소,7,전라북도 김제시 봉남면
2550,전라북도,김제시,황산면,염소,3,전라북도 김제시 황산면
2551,경상북도,영주시,순흥면,오리,1,경상북도 영주시 순흥면
2552,경상남도,진주시,내동면,염소,8,경상남도 진주시 내동면
2553,경상북도,포항시 남구,호미곶면,칠면조,2,경상북도 포항시 남구 호미곶면
2554,경기도,용인시 처인구,포곡읍,염소,1,경기도 용인시 처인구 포곡읍
2555,전라북도,진안군,백운면,염소,13,전라북도 진안군 백운면
2556,경기도,가평군,상면,사슴,7,경기도 가평군 상면
2557,충청남도,천안시 서북구,직산읍,염소,5,충청남도 천안시 서북구 직산읍
2558,강원도,동해시,발한동,염소,2,강원도 동해시 발한동
2559,충청남도,논산시,상월면,사슴,2,충청남도 논산시 상월면
2560,전라남도,목포시,용당동,닭,1,전라남도 목포시 용당동
2561,전라북도,완주군,소양면,염소,2,전라북도 완주군 소양면
2562,전라북도,고창군,흥덕면,오리,3,전라북도 고창군 흥덕면
2563,충청남도,홍성군,결성면,오리,1,충청남도 홍성군 결성면
2564,충청북도,옥천군,군서면,사슴,1,충청북도 옥천군 군서면
2565,경기도,고양시 일산서구,대화동,관상조,1,경기도 고양시 일산서구 대화동
2566,강원도,홍천군,내촌면,기러기,1,강원도 홍천군 내촌면
2567,경상남도,창녕군,도천면,염소,6,경상남도 창녕군 도천면
2568,경상북도,상주시,낙동면,돼지,5,경상북도 상주시 낙동면
2569,전라남도,함평군,해보면,거위,1,전라남도 함평군 해보면
2570,전라남도,영암군,덕진면,사슴,1,전라남도 영암군 덕진면
2571,세종특별자치시,,전의면,돼지,13,세종특별자치시 nan 전의면
2572,경상북도,안동시,와룡면,사슴,1,경상북도 안동시 와룡면
2573,충청남도,서천군,종천면,오리,1,충청남도 서천군 종천면
2574,울산광역시,북구,송정동,닭,4,울산광역시 북구 송정동
2575,경상남도,함양군,서상면,오리,4,경상남도 함양군 서상면
2576,전라남도,담양군,대전면,닭,5,전라남도 담양군 대전면
2577,경상북도,안동시,일직면,사슴,3,경상북도 안동시 일직면
2578,경상남도,김해시,진영읍,거위,3,경상남도 김해시 진영읍
2579,전라북도,완주군,구이면,토끼,1,전라북도 완주군 구이면
2580,전라남도,나주시,노안면,염소,6,전라남도 나주시 노안면
2581,충청남도,금산군,남일면,닭,2,충청남도 금산군 남일면
2582,강원도,평창군,평창읍,면양,3,강원도 평창군 평창읍
2583,경상북도,영주시,순흥면,염소,4,경상북도 영주시 순흥면
2584,경상남도,사천시,신벽동,염소,1,경상남도 사천시 신벽동
2585,경상북도,상주시,화북면,사슴,2,경상북도 상주시 화북면
2586,경기도,화성시,향남읍,말,2,경기도 화성시 향남읍
2587,전라남도,곡성군,오곡면,사슴,1,전라남도 곡성군 오곡면
2588,전라남도,곡성군,삼기면,거위,1,전라남도 곡성군 삼기면
2589,경상북도,봉화군,법전면,거위,2,경상북도 봉화군 법전면
2590,충청남도,청양군,장평면,염소,2,충청남도 청양군 장평면
2591,대구광역시,동구,용수동,염소,1,대구광역시 동구 용수동
2592,충청북도,충주시,살미면,꿀벌,4,충청북도 충주시 살미면
2593,충청북도,청주시 상당구,용암동,오리,1,충청북도 청주시 상당구 용암동
2594,충청북도,청주시 상당구,용암동,닭,3,충청북도 청주시 상당구 용암동
2595,전라남도,광양시,광양읍,칠면조,1,전라남도 광양시 광양읍
2596,전라남도,함평군,월야면,오리,8,전라남도 함평군 월야면
