ROW_NUM,FARM_DISEASE_NM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
475,구제역,경기도,이천시,신둔면,염소,1304
476,고병원성조류인플루엔자,경상남도,진주시,금산면,닭,10489
477,고병원성조류인플루엔자,전라남도,장흥군,장흥읍,닭,3858282
478,고병원성조류인플루엔자,경기도,안성시,삼죽면,거위,4
479,고병원성조류인플루엔자,경상북도,김천시,남면,칠면조,4
480,고병원성조류인플루엔자,경상북도,울진군,평해읍,닭,39030
481,고병원성조류인플루엔자,충청북도,제천시,봉양읍,거위,118
482,,전라북도,무주군,설천면,타조,5
483,고병원성조류인플루엔자,경상남도,창원시 진해구,북부동,닭,9713
484,구제역,경기도,화성시,향남읍,염소,2297
485,구제역,경상남도,함안군,칠원읍,염소,4211
486,구제역,충청북도,충주시,대소원면,염소,6403
487,고병원성조류인플루엔자,충청남도,서산시,석림동,닭,2465
488,고병원성조류인플루엔자,광주광역시,광산구,내산동,닭,959
489,고병원성조류인플루엔자,경상남도,함안군,산인면,칠면조,39
490,구제역,경상남도,합천군,합천읍,사슴,7
491,,경상남도,거창군,가조면,꿀벌,9850
492,구제역,충청남도,서천군,마산면,사슴,217
493,고병원성조류인플루엔자,강원도,원주시,문막읍,거위,131
494,,강원도,영월군,주천면,꿀벌,6658
495,구제역,전라남도,영광군,군남면,염소,14439
496,,경상남도,의령군,가례면,꿀벌,1992
497,고병원성조류인플루엔자,충청북도,충주시,대소원면,칠면조,48
498,구제역,경기도,김포시,하성면,염소,3556
499,고병원성조류인플루엔자,경상북도,영주시,단산면,닭,4289232
500,구제역,충청남도,부여군,부여읍,사슴,260
501,구제역,충청북도,제천시,백운면,돼지,306255
502,구제역,전라남도,순천시,승주읍,돼지,226839
503,고병원성조류인플루엔자,경기도,안산시 단원구,대부동동,거위,49
504,고병원성조류인플루엔자,경기도,안산시 단원구,대부동동,닭,2663
505,,경기도,안산시 단원구,대부동동,꿀벌,136
506,고병원성조류인플루엔자,강원도,영월군,북면,오리,319
507,고병원성조류인플루엔자,경상남도,창원시 진해구,성내동,칠면조,56
508,고병원성조류인플루엔자,경상북도,영덕군,지품면,칠면조,83
509,고병원성조류인플루엔자,경상남도,창원시 의창구,북면,칠면조,610
510,고병원성조류인플루엔자,충청북도,제천시,청풍면,칠면조,8
511,고병원성조류인플루엔자,충청남도,홍성군,장곡면,거위,55
512,고병원성조류인플루엔자,충청남도,공주시,탄천면,칠면조,32
513,구제역,전라북도,완주군,운주면,사슴,79
514,고병원성조류인플루엔자,전라북도,완주군,용진면,닭,770
515,구제역,충청북도,음성군,삼성면,돼지,2381848
516,고병원성조류인플루엔자,충청북도,충주시,동량면,꿩,21
517,고병원성조류인플루엔자,충청남도,서산시,대산읍,닭,363460
518,고병원성조류인플루엔자,경상북도,봉화군,봉화읍,거위,157
519,고병원성조류인플루엔자,경상남도,거창군,남상면,오리,628654
520,고병원성조류인플루엔자,경상남도,김해시,상동면,거위,287
521,구제역,충청남도,논산시,연무읍,소,2710
522,구제역,전라남도,해남군,송지면,염소,205
523,,전라남도,담양군,고서면,꿀벌,10627
524,고병원성조류인플루엔자,경상남도,창녕군,영산면,거위,78
525,구제역,충청남도,서천군,한산면,돼지,1
526,고병원성조류인플루엔자,경상남도,창녕군,계성면,닭,6351093
527,구제역,강원도,양구군,양구읍,염소,5859
528,,경상남도,창원시 마산합포구,진전면,꿀벌,5415
529,고병원성조류인플루엔자,전라남도,광양시,봉강면,닭,32845
530,구제역,전라남도,강진군,신전면,염소,15073
531,구제역,전라북도,군산시,나포면,염소,2826
532,구제역,충청남도,예산군,대흥면,염소,4135
533,구제역,충청남도,서천군,마서면,돼지,3
534,고병원성조류인플루엔자,대구광역시,동구,금강동,꿩,2
535,고병원성조류인플루엔자,경상북도,상주시,초산동,닭,2716
536,구제역,강원도,영월군,김삿갓면,염소,1613
537,구제역,인천광역시,서구,공촌동,염소,10
538,,강원도,양구군,동면,꿀벌,11288
539,구제역,전라남도,장흥군,회진면,염소,779
540,,충청북도,영동군,매곡면,꿀벌,1386
541,,경상남도,남해군,삼동면,꿀벌,134
542,고병원성조류인플루엔자,경기도,포천시,영중면,거위,601
543,,울산광역시,울주군,언양읍,말,306
544,고병원성조류인플루엔자,경기도,파주시,송촌동,닭,295
545,,경기도,파주시,파주읍,꿀벌,268
546,,경기도,안산시 상록구,본오동,꿀벌,1184
547,,경기도,여주시,상동,꿀벌,500
548,구제역,전라남도,고흥군,동강면,돼지,0
549,,경기도,여주시,능현동,꿀벌,780
550,고병원성조류인플루엔자,전라북도,순창군,금과면,닭,4589652
551,고병원성조류인플루엔자,강원도,양구군,해안면,닭,3289
552,구제역,충청남도,천안시 서북구,성환읍,염소,9157
553,고병원성조류인플루엔자,충청북도,충주시,가주동,닭,650
554,고병원성조류인플루엔자,경상북도,성주군,성주읍,오리,26
555,구제역,경상북도,상주시,외남면,염소,1739
556,고병원성조류인플루엔자,경상북도,구미시,장천면,칠면조,63
557,구제역,경상북도,성주군,금수면,돼지,165954
558,고병원성조류인플루엔자,경상북도,안동시,임하면,닭,7787
559,고병원성조류인플루엔자,전라남도,곡성군,입면,오리,1482634
560,구제역,충청북도,단양군,매포읍,염소,3805
561,고병원성조류인플루엔자,경기도,고양시 덕양구,성사동,칠면조,29
562,구제역,경상북도,청도군,매전면,염소,3486
563,구제역,전라남도,신안군,자은면,염소,1465
564,구제역,경상북도,군위군,소보면,염소,5190
565,,경상남도,사천시,곤양면,토끼,23
566,구제역,전라북도,김제시,용지면,염소,13267
567,구제역,전라남도,나주시,동강면,돼지,297586
568,구제역,강원도,화천군,하남면,염소,28931
569,구제역,전라남도,보성군,득량면,소,5098
570,고병원성조류인플루엔자,충청북도,괴산군,청안면,칠면조,39
571,,울산광역시,울주군,두동면,꿀벌,10580
572,고병원성조류인플루엔자,경상북도,영천시,임고면,닭,3130977
573,구제역,경상남도,합천군,대병면,소,1330
574,고병원성조류인플루엔자,충청북도,청주시 흥덕구,오송읍,거위,8
575,구제역,전라북도,고창군,심원면,소,889
576,,경상북도,영덕군,영해면,토끼,8
577,고병원성조류인플루엔자,경상북도,영덕군,영해면,거위,25
578,고병원성조류인플루엔자,충청남도,홍성군,갈산면,거위,171
579,고병원성조류인플루엔자,경상북도,경산시,와촌면,닭,958203
580,,제주특별자치도,제주시,애월읍,타조,38
581,고병원성조류인플루엔자,대전광역시,서구,원정동,닭,7000
582,고병원성조류인플루엔자,경상남도,진주시,대평면,거위,76
583,,충청남도,천안시 서북구,입장면,꿀벌,1800
584,구제역,전라남도,나주시,봉황면,소,6919
585,구제역,경상북도,봉화군,봉화읍,염소,9983
586,구제역,전라북도,군산시,회현면,소,606
587,구제역,충청북도,청주시 청원구,내수읍,염소,2322
588,구제역,부산광역시,금정구,금성동,염소,355
589,고병원성조류인플루엔자,전라남도,신안군,지도읍,닭,11091
590,고병원성조류인플루엔자,전라북도,순창군,동계면,오리,974352
591,구제역,전라북도,정읍시,교암동,염소,784
592,구제역,인천광역시,남동구,논현동,면양,508
593,구제역,전라남도,영암군,덕진면,돼지,215595
594,고병원성조류인플루엔자,경상남도,양산시,동면,닭,38317
595,구제역,전라북도,정읍시,망제동,염소,511
596,,강원도,정선군,여량면,꿀벌,1099
597,고병원성조류인플루엔자,경상남도,김해시,이동,거위,25
598,고병원성조류인플루엔자,인천광역시,강화군,교동면,오리,84
599,구제역,전라북도,임실군,임실읍,염소,13530
600,고병원성조류인플루엔자,경기도,평택시,고덕면,꿩,19
601,고병원성조류인플루엔자,경기도,평택시,고덕면,거위,50
602,구제역,경상북도,상주시,모서면,염소,916
603,고병원성조류인플루엔자,경상남도,양산시,주남동,닭,17273
604,,경상북도,영덕군,창수면,꿀벌,18250
605,고병원성조류인플루엔자,전라남도,장성군,남면,닭,148629
606,구제역,인천광역시,서구,검암동,염소,1148
607,고병원성조류인플루엔자,인천광역시,서구,검암동,닭,28122
608,고병원성조류인플루엔자,경상남도,진주시,초전동,닭,17637
609,고병원성조류인플루엔자,경상남도,사천시,송포동,닭,5262
610,구제역,경상북도,구미시,옥성면,소,3490
611,고병원성조류인플루엔자,경상남도,창원시 마산회원구,내서읍,칠면조,77
612,,경상북도,김천시,남면,꿀벌,1105
613,구제역,강원도,원주시,문막읍,사슴,229
614,구제역,강원도,양양군,현북면,염소,554
615,고병원성조류인플루엔자,경상남도,밀양시,활성동,닭,656
616,고병원성조류인플루엔자,경상남도,밀양시,활성동,칠면조,5
617,고병원성조류인플루엔자,강원도,동해시,쇄운동,닭,3045
618,구제역,경기도,이천시,마장면,소,2182
619,고병원성조류인플루엔자,전라남도,신안군,증도면,닭,2610
620,고병원성조류인플루엔자,경상북도,경주시,외동읍,칠면조,57
621,구제역,충청북도,충주시,달천동,염소,167
622,,경상북도,군위군,우보면,꿀벌,6440
623,고병원성조류인플루엔자,충청북도,음성군,맹동면,닭,18085937
624,고병원성조류인플루엔자,경기도,용인시 기흥구,보정동,닭,510
625,,강원도,횡성군,강림면,꿀벌,1894
626,,강원도,양구군,양구읍,꿀벌,11599
627,구제역,강원도,원주시,부론면,돼지,963498
628,고병원성조류인플루엔자,강원도,춘천시,서면,칠면조,170
629,구제역,경기도,여주시,북내면,염소,11297
630,구제역,전라북도,부안군,주산면,돼지,373417
631,구제역,강원도,횡성군,안흥면,소,2521
632,구제역,강원도,원주시,호저면,염소,3965
633,구제역,강원도,양양군,강현면,염소,5108
634,,인천광역시,계양구,병방동,토끼,165
635,구제역,경상남도,진주시,수곡면,염소,4498
636,구제역,세종특별자치시,,전동면,염소,791
637,고병원성조류인플루엔자,경기도,시흥시,계수동,오리,172
638,,충청북도,충주시,동량면,토끼,325
639,고병원성조류인플루엔자,경상남도,양산시,상북면,꿩,24
640,고병원성조류인플루엔자,전라북도,남원시,수지면,오리,2654015
641,,충청북도,충주시,직동,꿀벌,37
642,고병원성조류인플루엔자,경상남도,거제시,일운면,칠면조,12
643,고병원성조류인플루엔자,세종특별자치시,,소정면,오리,2
644,고병원성조류인플루엔자,경상남도,거제시,사등면,오리,342
645,,경기도,안산시 상록구,부곡동,토끼,40
646,구제역,경상북도,봉화군,봉화읍,돼지,2207426
647,고병원성조류인플루엔자,경상북도,영천시,청통면,거위,69
648,고병원성조류인플루엔자,경상남도,거창군,신원면,거위,114
649,,충청남도,공주시,사곡면,꿀벌,2334
650,,전라북도,군산시,대야면,말,6
651,고병원성조류인플루엔자,경상남도,고성군,구만면,거위,54
652,고병원성조류인플루엔자,강원도,영월군,영월읍,칠면조,85
653,고병원성조류인플루엔자,경상북도,울진군,울진읍,거위,384
654,구제역,충청남도,천안시 동남구,수신면,돼지,664206
655,고병원성조류인플루엔자,충청남도,보령시,천북면,거위,295
656,고병원성조류인플루엔자,충청북도,괴산군,소수면,거위,43
657,고병원성조류인플루엔자,충청남도,청양군,목면,닭,3777112
658,고병원성조류인플루엔자,경기도,포천시,군내면,거위,115
659,,충청북도,충주시,살미면,토끼,688
660,고병원성조류인플루엔자,경기도,포천시,화현면,닭,23520
661,,부산광역시,기장군,일광면,토끼,1
662,구제역,경상북도,경산시,남천면,소,5187
663,고병원성조류인플루엔자,충청남도,천안시,신당동,닭,0
664,구제역,전라북도,김제시,금구면,돼지,550228
665,,인천광역시,계양구,갈현동,꿀벌,578
666,구제역,울산광역시,울주군,언양읍,염소,7954
667,,충청남도,서산시,인지면,토끼,237
